Consumo,TCO,TCS,TIN,TMT,TMTb,TRE,TUD,Total general
5210,2,0,0,0,0,0,0,2
5213,1,0,0,0,0,0,0,1
5215,1,0,0,0,0,0,0,1
5216,1,0,0,0,0,0,0,1
5218,3,0,0,0,0,0,0,3
5221,0,0,1,0,0,0,0,1
5222,2,0,0,0,0,0,0,2
5223,1,0,0,0,0,0,0,1
5225,1,0,0,0,0,0,0,1
5227,1,0,1,0,0,0,0,2
5228,1,0,0,0,0,0,0,1
5230,1,0,0,0,0,0,0,1
5237,1,0,0,0,0,0,0,1
5242,1,0,0,0,0,0,0,1
5247,1,0,0,0,0,0,0,1
5248,1,0,0,0,0,0,0,1
5250,5,0,3,0,0,0,0,8
5251,3,0,0,0,0,0,0,3
5252,2,0,0,0,0,0,0,2
5253,1,0,0,0,0,0,0,1
5255,2,0,0,0,0,0,0,2
5263,1,2,0,0,0,1,0,4
5264,1,0,0,0,0,0,0,1
5267,1,0,0,0,0,0,0,1
5268,2,0,0,0,0,0,0,2
5271,2,0,0,0,0,0,0,2
5273,0,0,1,0,0,0,0,1
5275,1,0,0,0,0,0,0,1
5277,1,0,0,0,0,0,0,1
5278,1,0,0,0,0,0,0,1
5279,1,0,0,0,0,0,0,1
5280,2,0,0,0,0,0,0,2
5282,1,0,0,0,0,0,0,1
5285,0,0,1,0,0,0,0,1
5286,0,0,1,0,0,0,0,1
5290,1,0,0,0,0,0,0,1
5291,1,0,0,0,0,0,0,1
5293,1,0,0,0,0,0,0,1
5294,1,0,0,0,0,0,0,1
5295,1,0,0,0,0,0,0,1
5297,1,0,0,0,0,0,0,1
5299,1,0,0,0,0,0,0,1
5300,1,0,0,0,0,0,0,1
5301,1,0,0,0,0,0,0,1
5303,1,1,0,0,0,0,0,2
5304,2,1,1,0,0,0,0,4
5306,1,0,1,0,0,0,0,2
5309,1,0,0,0,0,0,0,1
5311,1,0,0,0,0,0,0,1
5312,1,0,0,0,0,0,0,1
5316,1,0,0,0,0,0,0,1
5319,1,0,0,0,0,0,0,1
5322,0,0,1,0,0,0,0,1
5323,1,0,0,0,0,0,0,1
5324,4,1,1,0,0,0,0,6
5325,2,0,0,0,0,0,0,2
5327,1,1,0,0,0,0,0,2
5332,1,0,0,0,0,0,0,1
5341,3,0,0,0,0,0,0,3
5342,1,0,0,0,0,0,0,1
5343,1,0,0,0,0,0,0,1
5344,0,0,2,0,0,0,0,2
5345,1,0,0,0,0,0,0,1
5347,1,0,0,0,0,0,0,1
5348,1,0,0,0,0,0,0,1
5352,1,0,0,0,0,0,0,1
5354,1,0,0,0,0,0,0,1
5355,2,0,0,0,0,0,0,2
5356,0,0,0,0,0,1,0,1
5357,2,0,0,0,0,0,0,2
5358,0,0,1,0,0,0,0,1
5360,0,1,0,0,0,0,0,1
5362,0,0,0,0,0,1,0,1
5363,1,0,0,0,0,0,0,1
5367,1,0,1,0,0,0,0,2
5368,1,0,0,0,0,0,0,1
5374,2,0,0,0,0,0,0,2
5378,3,0,0,0,0,0,0,3
5381,1,0,0,0,0,0,0,1
5383,1,0,0,0,0,0,0,1
5385,1,0,0,0,0,0,0,1
5386,6,0,1,0,0,1,0,8
5388,1,0,2,0,0,0,0,3
5389,2,0,0,0,0,0,0,2
5392,1,0,0,0,0,0,0,1
5397,2,0,0,0,0,0,0,2
5400,1,1,0,0,0,0,0,2
5401,0,0,0,0,0,1,0,1
5402,1,0,0,0,0,0,0,1
5404,1,0,0,0,0,0,0,1
5405,2,0,0,0,0,0,0,2
5406,1,0,0,0,0,0,0,1
5409,2,0,0,0,0,0,0,2
5411,1,0,0,0,0,0,0,1
5412,1,0,0,0,0,0,0,1
5413,2,0,0,0,0,0,0,2
5414,1,0,0,0,0,0,0,1
5420,1,0,0,0,0,0,0,1
5422,1,0,0,0,0,0,0,1
5423,1,0,0,0,0,0,0,1
5425,1,0,0,0,0,0,0,1
5432,0,0,1,0,0,0,0,1
5436,1,0,0,0,0,0,0,1
5437,1,0,0,0,0,0,0,1
5439,0,0,0,0,0,1,0,1
5441,0,0,1,0,0,0,0,1
5444,2,0,0,0,0,0,0,2
5446,1,0,0,0,0,0,0,1
5447,4,0,1,0,0,0,0,5
5450,1,0,0,0,0,0,0,1
5452,1,1,0,0,0,0,0,2
5455,1,0,0,0,0,0,0,1
5456,0,0,1,0,0,0,0,1
5458,2,0,0,0,0,0,0,2
5460,1,0,0,0,0,0,0,1
5463,2,0,2,0,0,0,0,4
5465,2,0,0,0,0,0,0,2
5467,2,0,0,0,0,0,0,2
5468,1,0,0,0,0,0,0,1
5470,0,1,1,0,0,0,0,2
5471,1,0,0,0,0,0,0,1
5474,1,0,0,0,0,0,0,1
5475,1,0,0,0,0,0,0,1
5477,0,0,0,0,0,1,0,1
5479,2,0,0,0,0,0,0,2
5480,1,0,0,0,0,0,0,1
5481,0,0,1,0,0,0,0,1
5483,1,0,0,0,0,0,0,1
5489,1,0,0,0,0,0,0,1
5495,0,0,0,0,0,1,0,1
5502,0,0,1,0,0,0,0,1
5504,1,0,0,0,0,0,0,1
5507,1,0,0,0,0,0,0,1
5508,4,0,0,0,0,0,0,4
5510,1,0,0,0,0,0,0,1
5512,1,0,0,0,0,0,0,1
5513,2,0,0,0,0,0,0,2
5520,0,0,0,0,0,1,0,1
5521,1,0,0,0,0,0,0,1
5524,1,0,0,0,0,0,0,1
5525,1,0,0,0,0,0,0,1
5526,1,0,0,0,0,0,0,1
5527,1,0,0,0,0,0,0,1
5534,0,0,1,0,0,0,0,1
5538,1,0,0,0,0,0,0,1
5539,1,0,0,0,0,0,0,1
5541,0,0,1,0,0,0,0,1
5543,1,0,0,0,0,0,0,1
5544,1,0,0,0,0,0,0,1
5545,1,0,0,0,0,0,0,1
5546,0,0,1,0,0,0,0,1
5551,2,0,0,0,0,0,0,2
5553,1,0,1,0,0,0,0,2
5557,0,0,1,0,0,0,0,1
5563,1,0,0,0,0,0,0,1
5565,1,0,0,0,0,0,0,1
5567,0,0,1,0,0,0,0,1
5568,1,0,0,0,0,0,0,1
5569,2,0,1,0,0,0,0,3
5571,0,0,1,0,0,0,0,1
5572,1,0,0,0,0,0,0,1
5573,2,0,0,0,0,0,0,2
5574,0,0,1,0,0,0,0,1
5580,1,0,0,0,0,1,0,2
5581,2,0,0,0,0,0,0,2
5587,1,0,0,0,0,0,0,1
5590,1,0,0,0,0,0,0,1
5591,1,0,0,0,0,0,0,1
5593,1,0,0,0,0,0,0,1
5600,2,0,1,0,0,0,0,3
5603,1,0,0,0,0,0,0,1
5610,1,0,0,0,0,0,0,1
5612,0,1,1,0,0,0,0,2
5614,3,0,0,0,0,0,0,3
5616,0,1,0,0,0,0,0,1
5620,1,0,0,0,0,0,0,1
5622,1,0,0,0,0,0,0,1
5629,1,0,0,0,0,0,0,1
5630,9,2,3,0,0,0,0,14
5634,0,0,1,0,0,0,0,1
5636,1,0,0,0,0,0,0,1
5640,1,0,0,0,0,0,0,1
5641,2,0,0,0,0,0,0,2
5649,1,0,0,0,0,0,0,1
5650,0,1,0,0,0,0,0,1
5651,2,1,0,0,0,0,0,3
5652,1,0,0,0,0,0,0,1
5659,2,0,0,0,0,0,0,2
5661,1,0,0,0,0,0,0,1
5669,1,0,0,0,0,0,0,1
5672,1,0,0,0,0,0,0,1
5673,1,0,0,0,0,0,0,1
5676,2,0,0,0,0,0,0,2
5678,1,0,0,0,0,0,0,1
5680,1,0,0,0,0,0,0,1
5682,2,0,0,0,0,0,0,2
5685,1,0,0,0,0,0,0,1
5686,2,0,0,0,0,0,0,2
5692,3,0,2,0,0,0,0,5
5695,2,0,0,0,0,1,0,3
5700,1,0,0,0,0,0,0,1
5703,0,1,0,0,0,0,0,1
5705,0,0,1,0,0,0,0,1
5712,2,0,0,0,0,0,0,2
5715,1,0,0,0,0,0,0,1
5721,0,1,0,0,0,0,0,1
5722,0,1,0,0,0,0,0,1
5723,1,0,0,0,0,0,0,1
5725,0,0,0,0,0,1,0,1
5728,1,0,0,0,0,0,0,1
5729,1,0,0,0,0,0,0,1
5733,1,0,0,0,0,0,0,1
5736,1,0,0,0,0,0,0,1
5738,1,0,0,0,0,0,0,1
5740,1,0,0,0,0,0,0,1
5742,1,0,0,0,0,0,0,1
5751,1,0,0,0,0,0,0,1
5753,1,0,1,0,0,0,0,2
5754,1,0,0,0,0,0,0,1
5757,2,0,0,0,0,0,0,2
5759,1,0,0,0,0,0,0,1
5760,0,0,0,0,0,1,0,1
5761,2,0,0,0,0,0,0,2
5762,1,0,0,0,0,0,0,1
5767,1,0,0,0,0,0,0,1
5770,2,0,0,0,0,0,0,2
5780,1,0,0,0,0,0,0,1
5785,1,0,0,0,0,0,0,1
5788,1,0,1,0,0,0,0,2
5794,2,0,0,0,0,0,0,2
5796,0,0,1,0,0,0,0,1
5799,1,0,0,0,0,0,0,1
5804,1,0,0,0,0,0,0,1
5814,3,0,0,0,0,0,0,3
5816,1,0,0,0,0,0,0,1
5820,1,0,0,0,0,0,0,1
5823,0,0,1,0,0,0,0,1
5826,1,0,0,0,0,0,0,1
5831,1,0,0,0,0,0,0,1
5835,1,0,0,0,0,0,0,1
5836,0,0,1,0,0,0,0,1
5837,2,0,0,0,0,0,0,2
5838,0,1,0,0,0,0,0,1
5839,1,0,0,0,0,0,0,1
5840,1,0,0,0,0,0,0,1
5851,1,0,1,0,0,0,0,2
5855,1,0,0,0,0,0,0,1
5857,1,0,0,0,0,0,0,1
5860,1,0,0,0,0,0,0,1
5861,0,0,0,0,0,1,0,1
5862,1,0,0,0,0,0,0,1
5864,1,0,0,0,0,0,0,1
5868,1,0,0,0,0,0,0,1
5870,1,0,0,0,0,0,0,1
5872,1,0,0,0,0,0,0,1
5875,6,0,4,1,0,0,0,11
5876,0,1,0,0,0,0,0,1
5880,1,0,0,0,0,0,0,1
5883,1,0,0,0,0,0,0,1
5885,1,0,0,0,0,0,0,1
5886,1,0,0,0,0,0,0,1
5888,1,0,0,0,0,0,0,1
5892,1,0,0,0,0,0,0,1
5893,1,0,0,0,0,0,0,1
5898,1,0,0,0,0,0,0,1
5902,1,0,0,0,0,0,0,1
5907,1,0,0,0,0,0,0,1
5908,1,0,0,0,0,0,0,1
5909,1,0,0,0,0,0,0,1
5910,0,0,1,0,0,0,0,1
5911,2,0,0,0,0,0,0,2
5914,1,0,0,0,0,0,0,1
5918,1,0,0,0,0,0,0,1
5919,2,0,0,0,0,0,0,2
5920,1,0,0,0,0,0,0,1
5921,1,0,0,0,0,0,0,1
5922,1,0,0,0,0,0,0,1
5930,1,0,0,0,0,0,0,1
5934,0,0,1,0,0,0,0,1
5938,1,0,0,0,0,0,0,1
5943,1,0,1,0,0,0,0,2
5944,0,0,1,0,0,0,0,1
5945,1,0,0,0,0,0,0,1
5947,2,0,0,0,0,0,0,2
5951,1,0,0,0,0,0,0,1
5952,0,0,0,0,0,1,0,1
5954,1,0,0,0,0,0,0,1
5957,3,0,1,0,0,0,0,4
5959,0,0,1,0,0,0,0,1
5960,0,0,0,0,0,1,0,1
5969,2,0,0,0,0,0,0,2
5970,0,0,0,0,0,1,0,1
5972,0,0,1,0,0,0,0,1
5979,1,0,0,0,0,0,0,1
5981,0,1,0,0,0,0,0,1
5986,2,0,0,0,0,0,0,2
5994,1,0,0,0,0,0,0,1
5995,0,0,2,0,0,0,0,2
5998,3,0,1,0,0,0,0,4
6000,1,0,0,0,0,0,0,1
6004,1,0,0,0,0,0,0,1
6005,1,0,0,0,0,0,0,1
6006,1,0,0,0,0,0,0,1
6009,0,0,0,0,0,1,0,1
6013,1,0,0,0,0,0,0,1
6014,1,0,0,0,0,0,0,1
6018,1,0,0,0,0,0,0,1
6019,1,0,0,0,0,0,0,1
6020,1,0,0,0,0,0,0,1
6021,1,0,0,0,0,0,0,1
6028,1,0,0,0,0,0,0,1
6031,1,0,0,0,0,0,0,1
6032,1,0,0,0,0,0,0,1
6038,2,2,0,0,0,0,0,4
6046,0,1,0,0,0,0,0,1
6052,0,0,0,0,0,1,0,1
6053,1,0,0,0,0,0,0,1
6059,1,0,0,0,0,0,0,1
6068,0,0,1,0,0,0,0,1
6069,1,0,0,0,0,0,0,1
6071,1,1,0,0,0,0,0,2
6075,1,0,0,0,0,0,0,1
6076,1,0,0,0,0,0,0,1
6079,0,0,1,0,0,1,0,2
6080,1,0,0,0,0,0,0,1
6085,2,0,0,0,0,0,0,2
6094,1,0,0,0,0,0,0,1
6102,1,0,0,0,0,0,0,1
6106,0,0,1,0,0,0,0,1
6107,1,0,0,0,0,0,0,1
6108,1,0,0,0,0,0,0,1
6109,0,0,1,0,0,0,0,1
6110,2,0,0,0,0,0,0,2
6113,1,0,0,0,0,0,0,1
6114,1,0,0,0,0,0,0,1
6116,1,0,0,0,0,0,0,1
6120,5,1,1,0,0,0,0,7
6122,1,0,0,0,0,0,0,1
6124,2,0,0,0,0,0,0,2
6125,0,0,1,0,0,0,0,1
6129,1,0,0,0,0,0,0,1
6131,1,0,0,0,0,0,0,1
6133,0,0,1,0,0,0,0,1
6138,1,0,0,0,0,0,0,1
6139,1,0,0,0,0,0,0,1
6140,1,0,0,0,0,0,0,1
6141,2,0,0,0,0,0,0,2
6146,1,0,0,0,0,1,0,2
6148,1,0,0,0,0,0,0,1
6152,0,0,0,0,0,1,0,1
6153,3,0,0,0,0,0,0,3
6154,1,0,0,0,0,0,0,1
6155,0,0,0,0,0,1,0,1
6170,1,0,0,0,0,0,0,1
6181,1,0,0,0,0,0,0,1
6182,0,1,1,0,0,0,0,2
6184,2,0,0,0,0,0,0,2
6186,0,0,0,0,0,1,0,1
6191,1,0,0,0,0,0,0,1
6198,0,0,1,0,0,0,0,1
6199,1,0,0,0,0,0,0,1
6202,1,0,0,0,0,0,0,1
6204,2,0,0,0,0,0,0,2
6209,1,0,0,0,0,0,0,1
6210,1,0,0,0,0,0,0,1
6211,1,0,0,0,0,0,0,1
6212,1,0,0,0,0,0,0,1
6219,0,0,1,0,0,0,0,1
6220,1,0,0,0,0,0,0,1
6230,3,0,0,0,0,0,0,3
6231,1,0,0,0,0,0,0,1
6234,2,0,1,0,0,0,0,3
6238,2,0,0,0,0,0,0,2
6240,2,0,1,0,0,0,0,3
6242,2,0,0,0,0,0,0,2
6247,1,0,0,0,0,0,0,1
6250,1,0,0,0,0,0,0,1
6251,1,0,0,0,0,0,0,1
6253,1,0,0,0,0,0,0,1
6254,0,0,0,0,0,1,0,1
6258,1,0,0,0,0,0,0,1
6259,1,0,0,0,0,0,0,1
6260,1,0,0,0,0,0,0,1
6268,1,0,0,0,0,0,0,1
6269,1,0,0,0,0,0,0,1
6272,0,1,0,0,0,0,0,1
6275,1,0,0,0,0,0,0,1
6278,1,0,0,0,0,0,0,1
6279,2,0,0,0,0,0,0,2
6283,2,0,0,0,0,0,0,2
6284,1,0,0,0,0,0,0,1
6286,2,0,0,0,0,0,0,2
6290,1,0,0,0,0,0,0,1
6291,1,0,0,0,0,0,0,1
6292,0,0,0,0,0,1,0,1
6296,0,1,0,0,0,0,0,1
6300,0,0,1,0,0,0,0,1
6301,0,0,1,0,0,0,0,1
6304,3,0,0,0,0,0,0,3
6307,1,0,0,0,0,0,0,1
6312,1,0,0,0,0,0,0,1
6314,1,0,0,0,0,0,0,1
6321,1,0,0,0,0,0,0,1
6322,1,0,0,0,0,0,0,1
6324,1,0,1,0,0,0,0,2
6327,1,0,0,0,0,0,0,1
6329,0,1,0,0,0,0,0,1
6330,0,0,1,0,0,0,0,1
6334,0,0,1,0,0,0,0,1
6337,1,0,0,0,0,0,0,1
6343,1,0,0,0,0,0,0,1
6349,1,0,0,0,0,0,0,1
6350,1,0,0,0,0,0,0,1
6357,1,1,0,0,0,0,0,2
6358,1,0,0,0,0,0,0,1
6360,2,0,1,0,0,0,0,3
6362,1,0,0,0,0,0,0,1
6365,4,2,0,0,0,1,0,7
6366,1,0,0,0,0,0,0,1
6372,0,1,0,0,0,0,0,1
6375,1,0,0,0,0,0,0,1
6376,1,0,0,0,0,0,0,1
6378,1,0,0,0,0,0,0,1
6385,1,0,0,0,0,0,0,1
6391,1,0,0,0,0,0,0,1
6397,0,0,0,0,0,1,0,1
6400,1,0,0,0,0,0,0,1
6401,0,0,1,0,0,0,0,1
6405,2,0,0,0,0,0,0,2
6413,1,0,0,0,0,0,0,1
6415,0,0,0,0,0,1,0,1
6416,1,0,0,0,0,0,0,1
6421,1,0,0,0,0,0,0,1
6426,0,0,1,0,0,0,0,1
6429,1,0,0,0,0,0,0,1
6432,0,0,1,0,0,0,0,1
6434,1,0,0,0,0,0,0,1
6437,1,0,0,0,0,0,0,1
6438,1,0,0,0,0,0,0,1
6441,1,0,0,0,0,0,0,1
6442,1,0,0,0,0,0,0,1
6443,1,0,0,0,0,0,0,1
6446,1,0,2,0,0,0,0,3
6450,2,0,0,0,0,0,0,2
6453,1,0,0,0,0,0,0,1
6459,1,0,0,0,0,0,0,1
6462,1,0,0,0,0,0,0,1
6465,1,0,0,0,0,0,0,1
6469,0,0,1,0,0,0,0,1
6470,1,0,0,0,0,0,0,1
6472,1,0,0,0,0,0,0,1
6473,1,0,0,0,0,0,0,1
6477,1,0,0,0,0,0,0,1
6479,0,1,0,0,0,0,0,1
6480,0,1,1,0,0,0,0,2
6484,1,0,0,0,0,0,0,1
6487,4,0,0,0,0,0,0,4
6488,1,0,0,0,0,0,0,1
6496,1,0,0,0,0,0,0,1
6500,0,0,0,0,0,1,0,1
6501,2,0,0,0,0,0,0,2
6503,1,0,0,0,0,0,0,1
6521,0,0,1,0,0,0,0,1
6523,0,0,1,0,0,0,0,1
6524,1,0,0,0,0,0,0,1
6528,2,0,0,0,0,0,0,2
6536,0,0,1,0,0,0,0,1
6537,2,0,1,0,0,0,0,3
6538,0,0,1,0,0,0,0,1
6540,0,1,0,0,0,0,0,1
6541,1,0,1,0,0,0,0,2
6546,1,0,0,0,0,0,0,1
6547,1,0,0,0,0,0,0,1
6548,4,0,0,0,0,0,0,4
6550,1,0,0,0,0,0,0,1
6551,2,0,0,0,0,0,0,2
6556,1,0,0,0,0,0,0,1
6558,1,0,0,0,0,0,0,1
6559,1,0,0,0,0,0,0,1
6569,0,0,1,0,0,0,0,1
6570,1,0,0,0,0,0,0,1
6572,1,0,0,0,0,0,0,1
6575,1,0,0,0,0,0,0,1
6586,0,0,0,0,0,1,0,1
6593,1,0,0,0,0,0,0,1
6600,2,0,0,0,0,0,0,2
6601,1,0,0,0,0,0,0,1
6602,1,0,0,0,0,0,0,1
6609,1,0,0,0,0,0,0,1
6610,6,1,0,0,0,0,0,7
6611,0,0,0,1,0,0,0,1
6616,0,1,0,0,0,0,0,1
6617,1,0,0,0,0,0,0,1
6618,1,0,0,0,0,0,0,1
6620,1,0,0,0,0,0,0,1
6622,1,0,0,0,0,0,0,1
6632,2,0,0,0,0,0,0,2
6635,1,0,0,0,0,0,0,1
6638,1,0,0,0,0,0,0,1
6640,0,1,0,0,0,0,0,1
6644,2,0,0,0,0,0,0,2
6645,1,0,1,0,0,0,0,2
6646,0,0,1,0,0,0,0,1
6648,1,0,0,0,0,0,0,1
6649,1,0,0,0,0,0,0,1
6650,0,0,0,1,0,0,0,1
6651,1,0,0,0,0,0,0,1
6653,0,0,1,0,0,0,0,1
6654,1,0,0,0,0,0,0,1
6659,1,0,0,0,0,0,0,1
6660,1,0,0,0,0,0,0,1
6664,1,0,0,0,0,0,0,1
6667,1,0,0,0,0,0,0,1
6670,1,0,0,0,0,0,0,1
6671,3,1,0,0,0,0,0,4
6673,0,0,0,0,0,1,0,1
6675,2,0,0,0,0,0,0,2
6678,1,0,0,0,0,0,0,1
6681,1,0,0,0,0,0,0,1
6682,1,0,0,0,0,0,0,1
6687,0,0,1,0,0,0,0,1
6690,1,0,0,0,0,0,0,1
6691,0,0,1,0,0,0,0,1
6693,1,0,1,0,0,0,0,2
6695,1,0,0,0,0,0,0,1
6705,1,0,0,0,0,0,0,1
6708,1,0,0,0,0,0,0,1
6712,1,0,0,0,0,0,0,1
6715,0,0,1,0,0,0,0,1
6720,1,0,0,0,0,1,0,2
6722,1,0,0,0,0,0,0,1
6723,1,0,0,0,0,0,0,1
6724,1,0,0,0,0,0,0,1
6732,0,0,1,0,0,1,0,2
6735,1,0,0,0,0,0,0,1
6740,0,0,1,0,0,0,0,1
6742,1,0,0,0,0,0,0,1
6756,1,0,0,0,0,0,0,1
6758,1,1,0,0,0,0,0,2
6769,1,0,0,0,0,0,0,1
6773,2,0,0,0,0,0,0,2
6776,0,0,1,0,0,0,0,1
6778,0,1,0,0,0,0,0,1
6780,0,1,0,0,0,2,0,3
6781,2,0,0,0,0,0,0,2
6785,0,0,1,0,0,0,0,1
6793,2,1,1,0,0,0,0,4
6794,1,0,0,0,0,0,0,1
6795,1,0,0,0,0,1,0,2
6799,1,0,0,0,0,0,0,1
6800,0,0,1,0,0,0,0,1
6802,0,0,0,0,0,1,0,1
6806,0,0,1,0,0,0,0,1
6808,1,0,0,0,0,0,0,1
6810,0,0,1,0,0,0,0,1
6816,1,0,0,0,0,0,0,1
6817,1,0,0,0,0,0,0,1
6821,1,0,0,0,0,0,0,1
6823,1,0,0,0,0,0,0,1
6824,1,0,0,0,0,0,0,1
6838,1,0,0,0,0,0,0,1
6840,2,0,0,1,0,0,0,3
6843,1,0,0,0,0,0,0,1
6851,0,0,1,0,0,0,0,1
6853,2,0,0,0,0,0,0,2
6854,8,0,0,0,0,0,0,8
6857,1,0,0,0,0,0,0,1
6861,1,0,0,0,0,0,0,1
6869,1,0,0,0,0,0,0,1
6873,1,0,0,0,0,0,0,1
6874,1,0,0,0,0,0,0,1
6883,0,1,0,0,0,0,0,1
6885,1,0,0,0,0,0,0,1
6887,1,0,0,0,0,0,0,1
6896,0,1,0,0,0,0,0,1
6897,1,0,0,0,0,0,0,1
6899,1,0,0,0,0,0,0,1
6902,2,0,0,0,0,0,0,2
6906,1,0,0,0,0,1,0,2
6907,2,0,0,0,0,0,0,2
6909,1,0,0,0,0,0,0,1
6911,2,0,0,0,0,0,0,2
6914,1,0,0,0,0,0,0,1
6916,2,0,1,0,0,0,0,3
6920,1,0,1,0,0,0,0,2
6921,0,0,1,0,0,0,0,1
6927,1,0,0,0,0,0,0,1
6934,1,0,0,0,0,0,0,1
6936,2,0,1,0,0,0,0,3
6942,1,0,0,0,0,0,0,1
6944,1,0,0,0,0,0,0,1
6946,1,0,0,0,0,0,0,1
6949,0,0,1,0,0,0,0,1
6964,1,0,0,0,0,0,0,1
6965,1,0,0,0,0,0,0,1
6971,1,0,0,0,0,0,0,1
6975,1,0,0,0,0,0,0,1
6977,4,0,2,0,0,0,0,6
6982,1,0,0,0,0,0,0,1
6991,1,0,0,0,0,0,0,1
6999,0,0,1,0,0,0,0,1
7000,5,0,0,0,0,0,0,5
7002,1,0,0,0,0,0,0,1
7018,4,0,0,0,0,0,0,4
7021,1,0,0,0,0,0,0,1
7022,0,0,1,0,0,0,0,1
7029,0,0,1,0,0,0,0,1
7036,1,0,0,0,0,0,0,1
7038,0,1,1,0,0,0,0,2
7042,1,0,0,0,0,0,0,1
7043,1,1,0,0,0,0,0,2
7044,1,0,0,0,0,0,0,1
7046,1,0,0,0,0,0,0,1
7050,1,0,0,0,0,0,0,1
7054,1,0,1,0,0,0,0,2
7079,1,0,0,0,0,0,0,1
7080,0,0,1,0,0,1,0,2
7089,1,0,0,0,0,0,0,1
7096,0,0,1,0,0,0,0,1
7099,2,0,1,0,0,0,0,3
7103,1,0,0,0,0,0,0,1
7105,2,0,0,0,0,0,0,2
7112,1,0,0,0,0,0,0,1
7113,1,0,0,0,0,0,0,1
7115,1,0,0,0,0,0,0,1
7119,1,0,0,0,0,0,0,1
7121,1,0,0,0,0,0,0,1
7127,0,0,0,0,0,1,0,1
7133,1,0,0,0,0,0,0,1
7135,0,1,0,0,0,0,0,1
7146,1,0,0,0,0,0,0,1
7152,1,0,0,0,0,0,0,1
7156,1,0,1,0,0,0,0,2
7159,0,0,1,0,0,0,0,1
7160,2,0,0,0,0,0,0,2
7164,1,1,0,0,0,0,0,2
7166,1,0,0,0,0,0,0,1
7168,1,0,0,0,0,0,0,1
7170,1,0,0,0,0,0,0,1
7172,1,0,0,0,0,0,0,1
7181,2,0,0,1,0,0,0,3
7186,0,0,1,0,0,0,0,1
7190,1,0,0,0,0,0,0,1
7196,1,0,0,0,0,0,0,1
7198,1,0,0,0,0,0,0,1
7200,2,0,0,0,0,0,0,2
7205,1,0,0,0,0,0,0,1
7208,1,0,0,0,0,0,0,1
7211,1,0,0,0,0,0,0,1
7218,1,0,0,0,0,0,0,1
7220,1,0,0,0,0,0,0,1
7222,2,1,0,0,0,0,0,3
7230,1,0,0,0,0,0,0,1
7231,2,0,0,0,0,0,0,2
7236,1,0,0,0,0,0,0,1
7237,1,0,0,0,0,0,0,1
7244,1,0,1,0,0,0,0,2
7249,1,0,0,0,0,0,0,1
7252,0,0,1,0,0,0,0,1
7254,1,0,0,0,0,0,0,1
7255,1,0,0,0,0,0,0,1
7260,1,0,0,0,0,0,0,1
7262,1,0,0,0,0,0,0,1
7277,1,0,0,0,0,0,0,1
7283,2,0,0,0,0,0,0,2
7298,1,0,0,0,0,0,0,1
7302,2,0,0,0,0,0,0,2
7303,0,0,1,0,0,0,0,1
7316,1,0,0,0,0,0,0,1
7320,2,0,0,0,0,0,0,2
7322,0,0,0,0,0,1,0,1
7324,0,0,1,0,0,0,0,1
7327,1,0,0,0,0,0,0,1
7329,1,0,0,0,0,0,0,1
7336,1,0,0,0,0,0,0,1
7343,1,0,0,0,0,0,0,1
7344,4,1,0,1,0,0,0,6
7349,1,0,0,0,0,0,0,1
7350,0,0,1,0,0,0,0,1
7360,0,0,1,0,0,0,0,1
7372,0,0,1,0,0,0,0,1
7377,1,0,0,0,0,0,0,1
7378,0,0,1,0,0,0,0,1
7383,0,0,1,0,0,0,0,1
7384,0,0,1,0,0,0,0,1
7388,0,0,1,0,0,0,0,1
7389,1,0,0,0,0,0,0,1
7402,1,0,0,0,0,0,0,1
7405,2,0,0,0,0,0,0,2
7409,0,0,1,0,0,0,0,1
7412,2,0,0,0,0,0,0,2
7417,1,0,0,0,0,0,0,1
7424,1,0,0,0,0,0,0,1
7440,1,0,0,0,0,0,0,1
7443,2,0,0,0,0,0,0,2
7445,1,0,0,0,0,0,0,1
7451,1,0,0,0,0,0,0,1
7453,1,0,0,0,0,0,0,1
7457,2,0,0,0,0,0,0,2
7464,1,0,0,0,0,0,0,1
7465,2,0,0,0,0,0,0,2
7466,2,0,1,0,0,0,0,3
7478,0,0,1,0,0,0,0,1
7479,1,0,0,0,0,0,0,1
7489,0,0,1,0,0,0,0,1
7490,1,0,0,0,0,0,0,1
7493,1,0,0,0,0,0,0,1
7497,1,0,0,0,0,0,0,1
7500,0,0,1,0,0,0,0,1
7502,1,0,0,0,0,0,0,1
7503,0,0,1,0,0,0,0,1
7507,2,0,0,0,0,0,0,2
7510,1,0,0,0,0,0,0,1
7520,1,0,0,0,0,0,0,1
7521,1,0,0,0,0,0,0,1
7525,1,0,0,0,0,0,0,1
7528,1,0,0,0,0,1,0,2
7539,1,0,0,0,0,0,0,1
7541,1,0,0,0,0,0,0,1
7543,1,0,0,0,0,0,0,1
7554,0,1,0,0,0,0,0,1
7560,0,0,2,0,0,0,0,2
7564,1,0,0,0,0,0,0,1
7570,1,0,0,0,0,0,0,1
7572,0,1,0,0,0,0,0,1
7575,1,0,0,0,0,0,0,1
7583,0,0,1,0,0,0,0,1
7587,1,0,0,0,0,0,0,1
7589,8,0,1,0,0,0,0,9
7594,1,0,0,0,0,0,0,1
7597,1,0,0,0,0,0,0,1
7600,1,0,0,0,0,0,0,1
7602,1,0,0,0,0,0,0,1
7603,1,0,0,0,0,0,0,1
